SYMBOL,,FinInstrmId,bse_code,nse_symbol,,
BOMDYEING,"""BOMDYEING.NS"",",502250,506194,ARIHANTSUP.NS,502250,"""502250"","
BORANA,"""BORANA.NS"",",502271,506197,BLISSGVS.NS,502271,"""502271"","
BOROLTD,"""BOROLTD.NS"",",502281,506222,STYRENIX.NS,502281,"""502281"","
BORORENEW,"""BORORENEW.NS"",",502294,506235,ALEMBICLTD.NS,502294,"""502294"","
BOROSCI,"""BOROSCI.NS"",",502330,506248,AMNPLST.NS,,""""","
BOSCHLTD,"""BOSCHLTD.NS"",",502355,506260,ANUHPHR.NS,,""""","
BPCL,"""BPCL.NS"",",502420,506261,MODISONLTD.NS,,""""","
BPL,"""BPL.NS"",",502445,506285,BAYERCROP.NS,502445,"""502445"","
BRIGADE,"""BRIGADE.NS"",",502448,506390,HEUBACHIND.NS,,""""","
BRITANNIA,"""BRITANNIA.NS"",",502450,506395,COROMANDEL.NS,,""""","
BRNL,"""BRNL.NS"",",502587,506401,DEEPAKNTR.NS,502587,"""502587"","
BROOKS,"""BROOKS.NS"",",502589,506405,DMCC.NS,502589,"""502589"","
BSE,"""BSE.NS"",",502820,506480,GOCLCORP.NS,,""""","
BSHSL,"""BSHSL.NS"",",502865,506525,KANORICHEM.NS,502865,"""502865"","
BSL,"""BSL.NS"",",502873,506579,OCCL.NS,502873,"""502873"","
BSOFT,"""BSOFT.NS"",",502893,506590,PCBL.NS,502893,"""502893"","
BTML,"""BTML.NS"",",502901,506618,PUNJABCHEM.NS,502901,"""502901"","
BUTTERFLY,"""BUTTERFLY.NS"",",502933,506642,SADHNANIQ.NS,502933,"""502933"","
BVCL,"""BVCL.NS"",",502937,506655,SUDARSCHEM.NS,,""""","
BYKE,"""BYKE.NS"",",502958,506680,TECILCHEM.NS,502958,"""502958"","
CALSOFT,"""CALSOFT.NS"",",502986,506690,UNICHEMLAB.NS,,""""","
CAMLINFINE,"""CAMLINFINE.NS"",",503031,506767,ALKYLAMINE.NS,,""""","
CAMPUS,"""CAMPUS.NS"",",503092,506820,ASTRAZEN.NS,503092,"""503092"","
CAMS,"""CAMS.NS"",",503100,506852,PRIMO.NS,,""""","
CANBK,"""CANBK.NS"",",503101,506879,GUJTHEM.NS,,""""","
CANFINHOME,"""CANFINHOME.NS"",",503127,506943,JBCHEPHARM.NS,503127,"""503127"","
CANTABIL,"""CANTABIL.NS"",",503162,507205,TI.NS,,""""","
CAPACITE,"""CAPACITE.NS"",",503169,507315,SAKHTISUG.NS,,""""","
CAPITALSFB,"""CAPITALSFB.NS"",",503229,507410,WALCHANNAG.NS,503229,"""503229"","
CAPLIPOINT,"""CAPLIPOINT.NS"",",503310,507438,IFBAGRO.NS,,""""","
CAPTRUST,"""CAPTRUST.NS"",",503349,507488,GMBREW.NS,503349,"""503349"","
CARBORUNIV,"""CARBORUNIV.NS"",",503624,507490,RANASUG.NS,503624,"""503624"","
CARERATING,"""CARERATING.NS"",",503641,507514,SDBL.NS,503641,"""503641"","
CARRARO,"""CARRARO.NS"",",503657,507526,ASALCBR.NS,503657,"""503657"","
CARTRADE,"""CARTRADE.NS"",",503659,507552,FOODSIN.NS,503659,"""503659"","
CARYSIL,"""CARYSIL.NS"",",503663,507580,IVP.NS,503663,"""503663"","
CASTROLIND,"""CASTROLIND.NS"",",503675,507685,WIPRO.NS,503675,"""503675"","
CCCL,"""CCCL.NS"",",503681,507717,DHANUKA.NS,503681,"""503681"","
CCHHL,"""CCHHL.NS"",",503685,507747,TTKHLTCARE.NS,503685,"""503685"","
CCL,"""CCL.NS"",",503722,507779,KANPRPLA.NS,,""""","
CDSL,"""CDSL.NS"",",503772,507785,TAINWALCHM.NS,503772,"""503772"","
CEATLTD,"""CEATLTD.NS"",",503776,507789,JAGSNPHARM.NS,503776,"""503776"","
CEIGALL,"""CEIGALL.NS"",",503804,507794,KHAICHEM.NS,503804,"""503804"","
CELEBRITY,"""CELEBRITY.NS"",",503806,507815,GILLETTE.NS,,""""","
CELLO,"""CELLO.NS"",",503811,507878,UNITECH.NS,,""""","
CENTENKA,"""CENTENKA.NS"",",503816,507880,VIPIND.NS,503816,"""503816"","
CENTEXT,"""CENTEXT.NS"",",503837,507910,FIBERWEB.NS,503837,"""503837"","
CENTRALBK,"""CENTRALBK.NS"",",503863,508814,COSMOFIRST.NS,503863,"""503863"","
CENTRUM,"""CENTRUM.NS"",",503960,508869,APOLLOHOSP.NS,,""""","
CENTUM,"""CENTUM.NS"",",504000,508906,EVERESTIND.NS,504000,"""504000"","
CENTURYPLY,"""CENTURYPLY.NS"",",504028,508933,AYMSYNTEX.NS,504028,"""504028"","
CERA,"""CERA.NS"",",504036,508989,NAVNETEDUL.NS,,""""","
CEREBRAINT,"""CEREBRAINT.NS"",",504058,509009,AUSOMENT.NS,,""""","
CESC,"""CESC.NS"",",504067,509020,RUCHINFRA.NS,,""""","
CEWATER,"""CEWATER.NS"",",504076,509048,LANCORHOL.NS,504076,"""504076"","
CGCL,"""CGCL.NS"",",504080,509055,VISAKAIND.NS,504080,"""504080"","
CGPOWER,"""CGPOWER.NS"",",504084,509079,GUFICBIO.NS,504084,"""504084"","
CHALET,"""CHALET.NS"",",504092,509152,GRPLTD.NS,504092,"""504092"","
CHAMBLFERT,"""CHAMBLFERT.NS"",",504093,509220,PTL.NS,504093,"""504093"","
CHEMBOND,"""CHEMBOND.NS"",",504112,509243,TVSSRICHAK.NS,,""""","
CHEMCON,"""CHEMCON.NS"",",504132,509480,BERGEPAINT.NS,504132,"""504132"","
CHEMFAB,"""CHEMFAB.NS"",",504176,509488,GRAPHITE.NS,504176,"""504176"","
CHEMPLASTS,"""CHEMPLASTS.NS"",",504180,509496,ITDCEM.NS,504180,"""504180"","
CHENNPETRO,"""CHENNPETRO.NS"",",504212,509557,GARFIBRES.NS,,""""","
CHEVIOT,"""CHEVIOT.NS"",",504220,509567,GOACARBON.NS,,""""","
CHOICEIN,"""CHOICEIN.NS"",",504240,509631,HEG.NS,504240,"""504240"","
CHOLAFIN,"""CHOLAFIN.NS"",",504258,509635,HINDCOMPOS.NS,504258,"""504258"","
CHOLAHLDNG,"""CHOLAHLDNG.NS"",",504273,509675,BIRLANU.NS,504273,"""504273"","
CIEINDIA,"""CIEINDIA.NS"",",504286,509692,INDIANCARD.NS,,""""","
CIFL,"""CIFL.NS"",",504340,509709,INTLCONV.NS,504340,"""504340"","
CIGNITITEC,"""CIGNITITEC.NS"",",504341,509715,JAYSREETEA.NS,,""""","
CINELINE,"""CINELINE.NS"",",504346,509820,HUHTAMAKI.NS,504346,"""504346"","
CINEVISTA,"""CINEVISTA.NS"",",504351,509874,SHALPAINTS.NS,504351,"""504351"","
CIPLA,"""CIPLA.NS"",",504356,509930,SUPREMEIND.NS,504356,"""504356"","
CLEAN,"""CLEAN.NS"",",504369,509966,VSTIND.NS,504369,"""504369"","
CLEDUCATE,"""CLEDUCATE.NS"",",504378,511034,JINDRILL.NS,504378,"""504378"","
CLSEL,"""CLSEL.NS"",",504380,511076,SATINDLTD.NS,504380,"""504380"","
CMSINFO,"""CMSINFO.NS"",",504392,511108,SHIVATEX.NS,504392,"""504392"","
COALINDIA,"""COALINDIA.NS"",",504397,511194,ICDSLTD.NS,504397,"""504397"","
COASTCORP,"""COASTCORP.NS"",",504605,511196,CANFINHOME.NS,504605,"""504605"","
COCHINSHIP,"""COCHINSHIP.NS"",",504614,511208,IVC.NS,,""""","
COFFEEDAY,"""COFFEEDAY.NS"",",504646,511218,SHRIRAMFIN.NS,504646,"""504646"","
COFORGE,"""COFORGE.NS"",",504648,511243,CHOLAFIN.NS,504648,"""504648"","
COHANCE,"""COHANCE.NS"",",504731,511333,VLSFINANCE.NS,504731,"""504731"","
COLPAL,"""COLPAL.NS"",",504741,511413,CREST.NS,,""""","
COMPINFO,"""COMPINFO.NS"",",504746,511431,VAKRANGEE.NS,504746,"""504746"","
COMPUSOFT,"""COMPUSOFT.NS"",",504786,511473,INDBANK.NS,504786,"""504786"","
COMSYN,"""COMSYN.NS"",",504810,511505,CAPTRUST.NS,504810,"""504810"","
CONCOR,"""CONCOR.NS"",",504840,511551,MONARCH.NS,504840,"""504840"","
CONCORDBIO,"""CONCORDBIO.NS"",",504879,511559,TIMESGTY.NS,,""""","
CONFIPET,"""CONFIPET.NS"",",504882,511589,AVONMORE.NS,504882,"""504882"","
CONSOFINVT,"""CONSOFINVT.NS"",",504903,511605,ARIHANTCAP.NS,504903,"""504903"","
CONTROLPR,"""CONTROLPR.NS"",",504908,511611,DCMFINSERV.NS,504908,"""504908"","
CORALFINAC,"""CORALFINAC.NS"",",504918,511630,SAMBHAAV.NS,,""""","
CORDSCABLE,"""CORDSCABLE.NS"",",504959,511676,GICHSGFIN.NS,504959,"""504959"","
COROMANDEL,"""COROMANDEL.NS"",",504973,511724,BAIDFIN.NS,,""""","
COSMOFIRST,"""COSMOFIRST.NS"",",504988,511726,VIPULLTD.NS,504988,"""504988"","
COUNCODOS,"""COUNCODOS.NS"",",505010,511742,UGROCAP.NS,,""""","
CPCAP,"""CPCAP.NS"",",505029,511766,MUTHOOTCAP.NS,,""""","
CRAFTSMAN,"""CRAFTSMAN.NS"",",505036,511768,MASTERTR.NS,505036,"""505036"","
CREATIVE,"""CREATIVE.NS"",",505075,512070,UPL.NS,,""""","
CREATIVEYE,"""CREATIVEYE.NS"",",505160,512131,SIGIND.NS,,""""","
CREDITACC,"""CREDITACC.NS"",",505163,512161,SECURKLOUD.NS,505163,"""505163"","
CREST,"""CREST.NS"",",505192,512179,SUNTECK.NS,,""""","
CRISIL,"""CRISIL.NS"",",505196,512237,JAICORPLTD.NS,,""""","
CROMPTON,"""CROMPTON.NS"",",505200,512296,BHAGYANGR.NS,,""""","
CROWN,"""CROWN.NS"",",505212,512381,STARTECK.NS,505212,"""505212"","
CSBBANK,"""CSBBANK.NS"",",505216,512455,LLOYDSME.NS,505216,"""505216"","
CSLFINANCE,"""CSLFINANCE.NS"",",505232,512463,LLOYDSENT.NS,505232,"""505232"","
CTE,"""CTE.NS"",",505242,512519,DONEAR.NS,,""""","
CUB,"""CUB.NS"",",505250,512529,SEQUENT.NS,505250,"""505250"","
CUBEXTUB,"""CUBEXTUB.NS"",",505255,512531,STCINDIA.NS,,""""","
CUMMINSIND,"""CUMMINSIND.NS"",",505283,512553,ZENITHEXPO.NS,,""""","
CUPID,"""CUPID.NS"",",505285,512559,KOHINOOR.NS,505285,"""505285"","
CURAA,"""CURAA.NS"",",505299,512573,AVANTIFEED.NS,505299,"""505299"","
CYBERMEDIA,"""CYBERMEDIA.NS"",",505302,512597,KEYFINSERV.NS,505302,"""505302"","
CYBERTECH,"""CYBERTECH.NS"",",505324,512599,ADANIENT.NS,,""""","
CYIENT,"""CYIENT.NS"",",505336,512608,BHANDARI.NS,505336,"""505336"","
CYIENTDLM,"""CYIENTDLM.NS"",",505343,512626,ORBTEXP.NS,505343,"""505343"","
DABUR,"""DABUR.NS"",",505355,513023,NAVA.NS,,""""","
DALBHARAT,"""DALBHARAT.NS"",",505358,513097,SBCL.NS,505358,"""505358"","
DALMIASUG,"""DALMIASUG.NS"",",505368,513108,GANDHITUBE.NS,,""""","
DAMCAPITAL,"""DAMCAPITAL.NS"",",505400,513121,ORICONENT.NS,,""""","
DAMODARIND,"""DAMODARIND.NS"",",505412,513228,PENIND.NS,,""""","
DANGEE,"""DANGEE.NS"",",505502,513250,JYOTISTRUC.NS,505502,"""505502"","
DATAMATICS,"""DATAMATICS.NS"",",505504,513262,SSWL.NS,505504,"""505504"","
DATAPATTNS,"""DATAPATTNS.NS"",",505509,513269,MANINDS.NS,,""""","
DAVANGERE,"""DAVANGERE.NS"",",505515,513349,AJMERA.NS,505515,"""505515"","
DBCORP,"""DBCORP.NS"",",505520,513375,CARBORUNIV.NS,505520,"""505520"","
DBEIL,"""DBEIL.NS"",",505523,513377,MMTC.NS,505523,"""505523"","
DBL,"""DBL.NS"",",505526,513436,SHAHALLOYS.NS,,""""","
DBOL,"""DBOL.NS"",",505533,513509,KALYANIFRG.NS,,""""","
DBREALTY,"""DBREALTY.NS"",",505537,513517,STEELCAS.NS,,""""","
DBSTOCKBRO,"""DBSTOCKBRO.NS"",",505590,513519,PITTIENG.NS,,""""","
DCAL,"""DCAL.NS"",",505650,513554,MAHASTEEL.NS,505650,"""505650"","
DCBBANK,"""DCBBANK.NS"",",505681,513599,HINDCOPPER.NS,505681,"""505681"","
DCI,"""DCI.NS"",",505688,513683,NLCINDIA.NS,,""""","
DCM,"""DCM.NS"",",505690,513729,AROGRANITE.NS,505690,"""505690"","
DCMFINSERV,"""DCMFINSERV.NS"",",505693,514036,LOYALTEX.NS,505693,"""505693"","
DCMNVL,"""DCMNVL.NS"",",505700,514043,HIMATSEIDE.NS,,""""","
DCMSHRIRAM,"""DCMSHRIRAM.NS"",",505710,514045,BSL.NS,505710,"""505710"","
DCMSRIND,"""DCMSRIND.NS"",",505712,514142,TTL.NS,505712,"""505712"","
DCW,"""DCW.NS"",",505714,514162,WELSPUNLIV.NS,,""""","
DCXINDIA,"""DCXINDIA.NS"",",505720,514167,GANECOS.NS,,""""","
DDEVPLSTIK,"""DDEVPLSTIK.NS"",",505725,514175,VARDMNPOLY.NS,505725,"""505725"","
DECCANCE,"""DECCANCE.NS"",",505726,514211,SUMEETINDS.NS,,""""","
DEEDEV,"""DEEDEV.NS"",",505729,514234,SANGAMIND.NS,505729,"""505729"","
DEEPAKFERT,"""DEEPAKFERT.NS"",",505737,514274,AARVEEDEN.NS,505737,"""505737"","
DEEPAKNTR,"""DEEPAKNTR.NS"",",505744,514286,ASHIMASYN.NS,,""""","
DEEPINDS,"""DEEPINDS.NS"",",505750,514300,PIONEEREMB.NS,505750,"""505750"","
DELHIVERY,"""DELHIVERY.NS"",",505790,514348,WINSOME.NS,,""""","
DELPHIFX,"""DELPHIFX.NS"",",505797,514354,PREMIERPOL.NS,505797,"""505797"","
DELTACORP,"""DELTACORP.NS"",",505800,514418,MANORG.NS,,""""","
DELTAMAGNT,"""DELTAMAGNT.NS"",",505807,514450,MHLXMIRU.NS,505807,"""505807"","
DEN,"""DEN.NS"",",505827,515018,REGENCERAM.NS,505827,"""505827"","
DENORA,"""DENORA.NS"",",505840,515030,ASAHIINDIA.NS,505840,"""505840"","
DENTA,"""DENTA.NS"",",505850,515037,MURUDCERA.NS,,""""","
DEVIT,"""DEVIT.NS"",",505854,515055,ANANTRAJ.NS,,""""","
DEVYANI,"""DEVYANI.NS"",",505872,515093,MADHAV.NS,505872,"""505872"","
DGCONTENT,"""DGCONTENT.NS"",",505890,516016,SHREYANIND.NS,505890,"""505890"","
DHAMPURSUG,"""DHAMPURSUG.NS"",",505893,516022,STARPAPER.NS,505893,"""505893"","
DHANBANK,"""DHANBANK.NS"",",505978,516030,PAKKA.NS,505978,"""505978"","
DHANI,"""DHANI.NS"",",506003,516064,ARROWGREEN.NS,506003,"""506003"","
DHANUKA,"""DHANUKA.NS"",",506022,516072,VISHNU.NS,,""""","
DHARMAJ,"""DHARMAJ.NS"",",506074,516082,NRAIL.NS,,""""","
DHRUV,"""DHRUV.NS"",",506076,516092,3PLAND.NS,,""""","
DHUNINV,"""DHUNINV.NS"",",506079,517015,VINDHYATEL.NS,,""""","
DIACABS,"""DIACABS.NS"",",506105,517041,ADOR.NS,506105,"""506105"","
DIAMINESQ,"""DIAMINESQ.NS"",",506109,517059,SALZERELEC.NS,,""""","
DIAMONDYD,"""DIAMONDYD.NS"",",506122,517146,USHAMART.NS,506122,"""506122"","
DICIND,"""DICIND.NS"",",506128,517168,SUBROS.NS,506128,"""506128"","
DIFFNKG,"""DIFFNKG.NS"",",506134,517174,HONAUT.NS,506134,"""506134"","
DIGIDRIVE,"""DIGIDRIVE.NS"",",506146,517206,LUMAXIND.NS,,""""","
DIGISPICE,"""DIGISPICE.NS"",",506180,517214,DIGISPICE.NS,506180,"""506180"","
DIGITIDE,"""DIGITIDE.NS"",",506184,517271,HBLENGINE.NS,,""""","
DIGJAMLMTD,"""DIGJAMLMTD.NS"",",506186,517273,S&SPOWER.NS,506186,"""506186"","
DIL,"""DIL.NS"",",506194,517300,GIPCL.NS,,""""","
DISHTV,"""DISHTV.NS"",",506197,517334,MOTHERSON.NS,,""""","
DIVGIITTS,"""DIVGIITTS.NS"",",506222,517344,MINDTECK.NS,,""""","
DIVISLAB,"""DIVISLAB.NS"",",506235,517354,HAVELLS.NS,,""""","
DIXON,"""DIXON.NS"",",506248,517380,IGARASHI.NS,,""""","
DJML,"""DJML.NS"",",506260,517385,SYMPHONY.NS,,""""","
DLF,"""DLF.NS"",",506261,517411,SHYAMTEL.NS,,""""","
DLINKINDIA,"""DLINKINDIA.NS"",",506285,517421,BUTTERFLY.NS,,""""","
DMART,"""DMART.NS"",",506365,517447,RSSOFTWARE.NS,506365,"""506365"","
DMCC,"""DMCC.NS"",",506390,517498,WEBELSOLAR.NS,,""""","
DNAMEDIA,"""DNAMEDIA.NS"",",506395,517500,ROTO.NS,,""""","
DODLA,"""DODLA.NS"",",506401,517506,TTKPRESTIG.NS,,""""","
DOLATALGO,"""DOLATALGO.NS"",",506405,517522,RAJRATAN.NS,,""""","
DOLLAR,"""DOLLAR.NS"",",506414,517530,SURANAT&P.NS,506414,"""506414"","
DOLPHIN,"""DOLPHIN.NS"",",506480,517536,ONWARDTEC.NS,,""""","
DOMS,"""DOMS.NS"",",506520,517544,CENTUM.NS,506520,"""506520"","
DONEAR,"""DONEAR.NS"",",506525,517556,PVP.NS,,""""","
DPABHUSHAN,"""DPABHUSHAN.NS"",",506528,517562,TRIGYN.NS,506528,"""506528"","
DPSCLTD,"""DPSCLTD.NS"",",506532,517569,KEI.NS,506532,"""506532"","
DPWIRES,"""DPWIRES.NS"",",506543,518091,APCL.NS,506543,"""506543"","
DRCSYSTEMS,"""DRCSYSTEMS.NS"",",506579,519091,TASTYBITE.NS,,""""","
DREAMFOLKS,"""DREAMFOLKS.NS"",",506590,519105,AVTNPL.NS,,""""","
DREDGECORP,"""DREDGECORP.NS"",",506597,519126,HNDFDS.NS,506597,"""506597"","
DRREDDY,"""DRREDDY.NS"",",506605,519136,NAHARINDUS.NS,506605,"""506605"","
DSSL,"""DSSL.NS"",",506618,519156,VADILALIND.NS,,""""","
DTIL,"""DTIL.NS"",",506640,519183,ADFFOODS.NS,506640,"""506640"","
DUCON,"""DUCON.NS"",",506642,519224,WILLAMAGOR.NS,,""""","
DVL,"""DVL.NS"",",506655,519260,SANWARIA.NS,,""""","
DWARKESH,"""DWARKESH.NS"",",506680,519383,ANIKINDS.NS,,""""","
DYCL,"""DYCL.NS"",",506685,519494,NKIND.NS,506685,"""506685"","
DYNAMATECH,"""DYNAMATECH.NS"",",506687,519528,NORBTEAEXP.NS,506687,"""506687"","
DYNPRO,"""DYNPRO.NS"",",506690,519552,HERITGFOOD.NS,,""""","
E2E,"""E2E.NS"",",506734,519600,CCL.NS,506734,"""506734"","
EASEMYTRIP,"""EASEMYTRIP.NS"",",506767,519602,KELLTONTEC.NS,,""""","
ECLERX,"""ECLERX.NS"",",506808,520008,RICOAUTO.NS,506808,"""506808"","
ECOSMOBLTY,"""ECOSMOBLTY.NS"",",506820,520021,OMAXAUTO.NS,,""""","
EDELWEISS,"""EDELWEISS.NS"",",506852,520043,MUNJALSHOW.NS,,""""","
EICHERMOT,"""EICHERMOT.NS"",",506854,520051,JAMNAAUTO.NS,506854,"""506854"","
EIDPARRY,"""EIDPARRY.NS"",",506858,520056,TVSHLTD.NS,506858,"""506858"","
EIEL,"""EIEL.NS"",",506863,520057,JTEKTINDIA.NS,506863,"""506863"","
EIFFL,"""EIFFL.NS"",",506879,520059,MUNJALAU.NS,,""""","
EIHAHOTELS,"""EIHAHOTELS.NS"",",506906,520066,JAYBARMARU.NS,506906,"""506906"","
EIHOTEL,"""EIHOTEL.NS"",",506919,520073,RACLGEAR.NS,506919,"""506919"","
EIMCOELECO,"""EIMCOELECO.NS"",",506935,520111,RATNAMANI.NS,506935,"""506935"","
EKC,"""EKC.NS"",",506943,520113,VESUVIUS.NS,,""""","
ELDEHSG,"""ELDEHSG.NS"",",506947,520119,ASAL.NS,506947,"""506947"","
ELECON,"""ELECON.NS"",",506979,520151,TRANSWORLD.NS,506979,"""506979"","
ELECTCAST,"""ELECTCAST.NS"",",506981,521014,EUROTEXIND.NS,506981,"""506981"","
ELECTHERM,"""ELECTHERM.NS"",",507155,521016,ICIL.NS,507155,"""507155"","
ELGIEQUIP,"""ELGIEQUIP.NS"",",507180,521018,MARALOVER.NS,507180,"""507180"","
ELGIRUBCO,"""ELGIRUBCO.NS"",",507205,521034,SOMATEX.NS,,""""","
ELIN,"""ELIN.NS"",",507265,521064,TRIDENT.NS,507265,"""507265"","
EMAMILTD,"""EMAMILTD.NS"",",507300,521070,ALOKINDS.NS,507300,"""507300"","
EMAMIPAP,"""EMAMIPAP.NS"",",507315,521109,NAGREEKEXP.NS,,""""","
EMAMIREAL,"""EMAMIREAL.NS"",",507410,521163,ZODIACLOTH.NS,,""""","
EMBDL,"""EMBDL.NS"",",507438,521180,SUPERSPIN.NS,,""""","
EMCURE,"""EMCURE.NS"",",507474,521194,SILINV.NS,507474,"""507474"","
EMIL,"""EMIL.NS"",",507486,521200,SURYALAXMI.NS,507486,"""507486"","
EMKAY,"""EMKAY.NS"",",507488,521220,DAMODARIND.NS,,""""","
EMMBI,"""EMMBI.NS"",",507490,521246,PARASPETRO.NS,,""""","
EMSLIMITED,"""EMSLIMITED.NS"",",507498,521248,KITEX.NS,507498,"""507498"","
EMUDHRA,"""EMUDHRA.NS"",",507514,522014,UNIDT.NS,,""""","
ENDURANCE,"""ENDURANCE.NS"",",507515,522029,WINDMACHIN.NS,507515,"""507515"","
ENERGYDEV,"""ENERGYDEV.NS"",",507526,522034,SHANTIGEAR.NS,,""""","
ENGINERSIN,"""ENGINERSIN.NS"",",507552,522064,HONDAPOWER.NS,,""""","
ENIL,"""ENIL.NS"",",507580,522073,HITECHGEAR.NS,,""""","
ENRIN,"""ENRIN.NS"",",507598,522074,ELGIEQUIP.NS,507598,"""507598"","
ENTERO,"""ENTERO.NS"",",507609,522108,YUKEN.NS,507609,"""507609"","
EPACK,"""EPACK.NS"",",507621,522113,TIMKEN.NS,507621,"""507621"","
EPIGRAL,"""EPIGRAL.NS"",",507645,522163,DIACABS.NS,507645,"""507645"","
EPL,"""EPL.NS"",",507685,522205,PRAJIND.NS,,""""","
EQUIPPP,"""EQUIPPP.NS"",",507690,522215,HLEGLAS.NS,507690,"""507690"","
EQUITASBNK,"""EQUITASBNK.NS"",",507717,522217,GUJAPOLLO.NS,,""""","
ERIS,"""ERIS.NS"",",507747,522241,MMFL.NS,,""""","
ESABINDIA,"""ESABINDIA.NS"",",507753,522249,MAYURUNIQ.NS,507753,"""507753"","
ESAFSFB,"""ESAFSFB.NS"",",507759,522257,RAJOOENG.NS,507759,"""507759"","
ESCORTS,"""ESCORTS.NS"",",507785,522261,DOLPHIN.NS,,""""","
ESSARSHPNG,"""ESSARSHPNG.NS"",",507789,522275,GVT&D.NS,,""""","
ESSENTIA,"""ESSENTIA.NS"",",507794,522281,RAMRAT.NS,,""""","
ESTER,"""ESTER.NS"",",507808,522285,JAYNECOIND.NS,507808,"""507808"","
ETERNAL,"""ETERNAL.NS"",",507813,522287,KPIL.NS,507813,"""507813"","
ETHOSLTD,"""ETHOSLTD.NS"",",507817,522295,CONTROLPR.NS,507817,"""507817"","
ETHOS-RE,"""ETHOS-RE.NS"",",507815,523011,WEIZMANIND.NS,,""""","
EUREKAFORB,"""EUREKAFORB.NS"",",507828,523023,SINCLAIR.NS,507828,"""507828"","
EUROTEXIND,"""EUROTEXIND.NS"",",507833,523025,SAFARI.NS,507833,"""507833"","
EVEREADY,"""EVEREADY.NS"",",507836,523127,EIHAHOTELS.NS,507836,"""507836"","
EVERESTIND,"""EVERESTIND.NS"",",507852,523204,ABAN.NS,507852,"""507852"","
EXCEL,"""EXCEL.NS"",",507864,523207,KOKUYOCMLN.NS,507864,"""507864"","
EXCELINDUS,"""EXCELINDUS.NS"",",507872,523229,BHARATSE.NS,507872,"""507872"","
EXICOM,"""EXICOM.NS"",",507878,523260,PEARLPOLY.NS,,""""","
EXIDEIND,"""EXIDEIND.NS"",",507880,523261,VENKEYS.NS,,""""","
EXPLEOSOL,"""EXPLEOSOL.NS"",",507910,523269,ADVANIHOTR.NS,,""""","
EXXARO,"""EXXARO.NS"",",507912,523283,SUPERHOUSE.NS,507912,"""507912"","
FACT,"""FACT.NS"",",507917,523301,TCPLPACK.NS,507917,"""507917"","
FAIRCHEMOR,"""FAIRCHEMOR.NS"",",507938,523319,BALMLAWRIE.NS,507938,"""507938"","
FAZE3Q,"""FAZE3Q.NS"",",507944,523329,ELDEHSG.NS,507944,"""507944"","
FCL,"""FCL.NS"",",507946,523367,DCMSHRIRAM.NS,507946,"""507946"","
FCSSOFT,"""FCSSOFT.NS"",",507948,523369,DCMSRIND.NS,507948,"""507948"","
FDC,"""FDC.NS"",",507960,523371,MAWANASUG.NS,507960,"""507960"","
FEDERALBNK,"""FEDERALBNK.NS"",",507966,523384,MAHAPEXLTD.NS,507966,"""507966"","
FEDFINA,"""FEDFINA.NS"",",507970,523385,NILKAMAL.NS,507970,"""507970"","
FEL,"""FEL.NS"",",507981,523391,NAHARPOLY.NS,507981,"""507981"","
FELDVR,"""FELDVR.NS"",",507998,523395,3MINDIA.NS,507998,"""507998"","
FIBERWEB,"""FIBERWEB.NS"",",508136,523398,JCHAC.NS,508136,"""508136"","
FIEMIND,"""FIEMIND.NS"",",508486,523405,JMFINANCIL.NS,508486,"""508486"","
FILATEX,"""FILATEX.NS"",",508494,523419,TNTELE.NS,508494,"""508494"","
FILATFASH,"""FILATFASH.NS"",",508571,523445,RIIL.NS,508571,"""508571"","
FINCABLES,"""FINCABLES.NS"",",508664,523457,LINDEINDIA.NS,508664,"""508664"","
FINEORG,"""FINEORG.NS"",",508670,523539,PRECWIRE.NS,508670,"""508670"","
FINOPB,"""FINOPB.NS"",",508807,523574,FEL.NS,508807,"""508807"","
FINPIPE,"""FINPIPE.NS"",",508814,523598,SCI.NS,,""""","
FIRSTCRY,"""FIRSTCRY.NS"",",508860,523610,ITI.NS,508860,"""508860"","
FIVESTAR,"""FIVESTAR.NS"",",508869,523618,DREDGECORP.NS,,""""","
FLAIR,"""FLAIR.NS"",",508875,523630,NFL.NS,508875,"""508875"","
FLEXITUFF,"""FLEXITUFF.NS"",",508905,523642,PIIND.NS,508905,"""508905"","
FLFL,"""FLFL.NS"",",508906,523648,PLASTIBLEN.NS,,""""","
FLUOROCHEM,"""FLUOROCHEM.NS"",",508922,523694,APCOTEXIND.NS,508922,"""508922"","
FMGOETZE,"""FMGOETZE.NS"",",508933,523704,MASTEK.NS,,""""","
FMNL,"""FMNL.NS"",",508941,523708,EIMCOELECO.NS,508941,"""508941"","
FOCUS,"""FOCUS.NS"",",508954,523716,ASHIANA.NS,508954,"""508954"","
FOODSIN,"""FOODSIN.NS"",",508956,523736,DVL.NS,508956,"""508956"","
FORCEMOT,"""FORCEMOT.NS"",",508961,523754,MAHEPC.NS,508961,"""508961"","
FORTIS,"""FORTIS.NS"",",508963,523792,MAZDA.NS,508963,"""508963"","
FOSECOIND,"""FOSECOIND.NS"",",508969,523796,VHLTD.NS,508969,"""508969"","
FSC,"""FSC.NS"",",508980,523828,MENONBE.NS,508980,"""508980"","
FSL,"""FSL.NS"",",508989,523836,GUJRAFFIA.NS,,""""","
FUSION,"""FUSION.NS"",",509009,523838,SIMPLEXINF.NS,,""""","
GABRIEL,"""GABRIEL.NS"",",509015,524000,POONAWALLA.NS,509015,"""509015"","
